"","id","amount_tsh","installer","longitude","latitude","basin","region","ward","population","public_meeting","scheme_management","permit","construction_year","extraction_type","management","payment_type","water_quality","quantity","source","waterpoint_type","status_group","year_recorded"
"10887",55643,0,501,39.58424473,-9.91169553,8,8,173,400,2,3,2,1981,10,8,7,4,3,8,7,3,"2013"
"10888",55644,0,769,37.77754955,-7.07758128,9,12,751,180,2,9,2,2008,4,8,3,8,1,7,2,3,"2011"
"10889",55645,200,349,35.78372263,-10.51382755,2,17,1373,250,2,13,1,1987,10,12,2,7,3,8,7,3,"2013"
"10890",55646,0,2096,33.93395143,-1.22826867,5,10,1698,350,1,3,1,1975,10,8,7,7,2,8,7,3,"2012"
"10891",55649,0,434,35.86387748,-10.5549016,7,17,897,200,2,9,2,1978,4,8,3,7,4,7,2,3,"2013"
"10892",55656,0,434,38.83423379,-4.88209067,6,21,1073,120,2,9,2,1992,4,8,3,7,3,9,2,3,"2011"
"10893",55668,0,401,37.63678363,-3.21122101,6,7,1888,1,2,1,2,1975,4,1,2,7,2,9,2,3,"2013"
"10894",55671,0,1598,36.80701993,-3.39606528,6,1,659,390,2,9,2,1974,4,11,7,7,3,9,2,3,"2013"
"10895",55676,0,944,38.68803097,-10.54724085,8,13,911,1,2,9,2,2010,5,8,3,6,1,4,5,3,"2013"
"10896",55686,0,1824,30.47469394,-3.7073806,4,6,583,500,2,9,1,2005,1,8,7,7,2,4,5,3,"2013"
"10897",55696,10,434,38.97412999,-5.37133577,6,21,962,60,1,9,1,1973,15,8,6,5,3,4,3,3,"2011"
"10898",55699,0,434,34.48226154,-9.72095262,2,4,923,35,2,9,1,1992,4,8,4,7,1,6,2,3,"2011"
"10899",55700,0,1398,34.68359247,-5.06977204,1,19,340,1,2,9,2,1970,8,8,7,8,1,4,7,3,"2013"
"10900",55705,0,571,34.00418193,-1.80271863,5,10,122,320,1,9,2,1964,4,8,3,7,2,1,3,3,"2012"
"10901",55720,500,14,34.74768986,-9.17472319,7,4,1184,200,2,12,2,2009,4,11,2,7,1,9,2,3,"2011"
"10902",55721,0,1598,38.24067015,-4.96024799,6,21,1256,500,2,9,1,1973,7,8,3,7,2,9,2,3,"2011"
"10903",55731,0,647,34.39399205,-1.78722924,5,10,1700,360,2,13,2,1998,9,12,3,7,3,8,5,3,"2013"
"10904",55732,0,501,39.78214982,-10.46607085,8,13,1316,1000,2,3,2,1971,10,7,7,4,3,8,7,3,"2013"
"10905",55733,0,1598,37.30573808,-3.2127751,6,7,619,1,1,9,2,1976,4,8,3,7,3,9,7,3,"2013"
"10906",55735,0,434,36.11814537,-10.88576693,8,17,857,50,2,9,2,1986,4,7,4,7,1,7,2,3,"2013"
"10907",55736,0,434,31.03381098,-7.49486635,4,16,1540,1,2,9,1,1989,10,8,7,7,2,8,7,3,"2011"
"10908",55737,0,41,37.14079495,-6.79087095,9,12,684,60,2,13,2,2010,10,12,3,7,2,8,7,3,"2011"
"10909",55745,0,1598,37.3016769,-3.23791443,6,7,619,1,1,9,2,1976,4,8,3,7,2,9,2,3,"2013"
"10910",55747,0,1927,34.91830891,-10.53920929,2,17,1802,90,2,9,2,1999,16,8,3,7,1,4,5,3,"2013"
"10911",55758,700,1603,30.59354718,-3.66832896,4,6,431,500,2,9,1,1993,4,8,1,7,3,7,3,3,"2013"
"10912",55767,0,434,30.47567144,-3.65448507,4,6,583,230,2,9,1,2012,9,8,7,7,4,8,5,3,"2013"
"10913",55769,1000,402,37.61223852,-3.80283455,6,7,854,366,2,9,1,1994,4,8,2,7,3,9,7,3,"2013"
"10914",55772,50,82,39.77703449,-10.46981675,8,13,1316,400,2,9,2,2011,8,8,6,7,2,4,3,3,"2013"
"10915",55774,0,944,38.95224922,-10.56663589,8,13,169,1,2,9,1,1983,4,8,3,7,1,9,3,3,"2013"
"10916",55778,0,82,39.85075715,-10.63734854,8,13,1398,200,2,9,2,2012,8,8,7,7,2,4,3,3,"2013"
"10917",55779,50,434,38.7462942,-7.88098746,7,15,1268,1,2,9,2,1974,8,8,6,7,2,4,2,3,"2011"
"10918",55784,0,628,36.88480095,-3.34422453,6,1,1005,120,2,9,2,2002,7,12,7,7,3,7,2,3,"2013"
"10919",55788,5,229,37.15116777,-3.33754169,6,7,272,75,2,11,2,1999,4,10,6,7,2,9,2,3,"2013"
"10920",55794,200,1254,36.99445812,-6.13101773,9,12,1045,130,2,9,2,2006,7,8,6,5,2,4,2,3,"2011"
"10921",55803,0,526,38.87033765,-10.58209144,8,13,911,101,2,9,2,1972,10,8,3,7,1,8,7,3,"2013"
"10922",55811,0,434,37.33330946,-3.25103298,6,7,2018,1,1,9,2,1972,4,8,3,7,3,9,7,3,"2013"
"10923",55817,0,434,37.47264454,-3.27092031,6,7,666,1,1,4,2,1972,4,2,3,7,2,7,7,3,"2013"
"10924",55821,500,2047,34.67397086,-4.91985689,1,19,1383,55,2,13,2,2003,9,12,2,7,2,8,5,3,"2013"
"10925",55823,0,1927,34.82205367,-11.31956736,2,17,679,86,2,9,2,1968,4,8,7,7,1,9,3,3,"2013"
"10926",55837,1200,434,30.277433,-4.48238952,4,6,1694,1200,2,10,2,1974,4,10,1,7,3,7,2,3,"2013"
"10927",55842,0,291,37.00630049,-3.28179096,6,1,701,156,2,12,1,2002,4,11,7,7,3,6,2,3,"2013"
"10928",55846,500,434,38.38516101,-4.8235668,6,21,1041,1,2,9,2,1988,4,8,2,7,2,9,2,3,"2011"
"10929",55849,0,1598,32.92618527,-1.99867042,5,14,1436,300,2,9,2,1973,4,8,3,7,3,3,3,3,"2011"
"10930",55851,0,1398,34.83897418,-4.53307775,1,19,1399,250,2,9,2,1990,8,8,7,8,1,4,2,3,"2013"
"10931",55864,600,434,29.73259375,-4.87669303,4,6,1904,630,2,13,2,1990,10,8,2,7,2,8,7,3,"2013"
"10932",55866,50,434,38.93784903,-5.44466529,6,21,1981,300,2,9,1,1976,15,8,6,5,2,7,2,3,"2011"
"10933",55874,0,509,39.60199437,-10.8718735,8,13,1550,1,2,11,2,1982,15,8,3,7,1,4,3,3,"2013"
"10934",55876,0,1187,31.51951374,-8.30723664,4,16,1108,230,2,9,2,1972,4,4,3,7,3,7,2,3,"2011"
"10935",55879,0,719,37.06554117,-6.86609258,9,12,953,300,2,9,2,2008,5,8,3,7,3,8,5,3,"2011"
"10936",55883,0,401,37.59092402,-3.17754717,6,7,2031,1,2,1,2,1975,4,1,2,7,2,9,2,3,"2013"
"10937",55891,0,434,29.80642188,-4.44810104,4,6,1419,520,2,10,1,1992,16,5,3,7,2,4,5,3,"2013"
"10938",55909,0,38,36.96461706,-3.34918578,6,1,652,120,2,9,2,1998,4,8,7,7,3,7,2,3,"2013"
"10939",55910,0,918,37.45549346,-6.30468093,9,12,1448,1,1,6,2,2007,10,5,3,8,1,5,7,3,"2011"
"10940",55918,0,747,38.06925106,-9.78966562,8,8,877,350,2,9,2,2007,5,8,7,7,1,4,5,3,"2013"
"10941",55922,0,501,39.64230722,-10.12466941,8,8,1315,2000,2,9,2,1993,15,8,7,7,2,4,3,3,"2013"
"10942",55928,0,649,34.73016142,-1.89282617,5,10,1051,1410,2,4,2,1998,9,12,7,7,3,8,5,3,"2013"
"10943",55929,0,434,38.838756,-8.84044475,8,8,1212,312,2,3,2,1985,10,8,3,7,2,8,7,3,"2013"
"10944",55930,0,944,39.0582647,-11.10730666,8,13,1905,1,2,9,2,1978,8,8,7,5,1,4,7,3,"2013"
"10945",55934,0,434,30.96824366,-8.13374936,4,16,505,1,1,9,1,1991,10,8,3,8,5,8,7,3,"2011"
"10946",55938,0,1692,34.77364484,-9.404839,7,4,2049,20,2,3,1,2008,13,8,3,7,2,8,5,3,"2011"
"10947",55946,0,434,37.42029815,-3.33815056,6,7,693,1,1,9,2,1963,4,8,7,7,3,9,7,3,"2013"
"10948",55949,0,1462,39.28909202,-6.97404508,9,15,2061,6922,2,6,1,2010,15,5,3,5,2,4,3,3,"2011"
"10949",55950,0,434,31.78738856,-8.34946563,3,16,1352,400,2,9,1,1992,10,8,3,7,1,8,7,3,"2011"
"10950",55957,0,501,40.15856581,-10.51584225,8,13,159,1200,2,3,2,1985,10,8,7,4,3,8,7,3,"2013"
"10951",55960,10,211,39.19161912,-10.81522944,8,13,1309,350,2,9,1,1977,8,6,6,7,3,4,3,3,"2013"
"10952",55962,0,434,38.97320164,-8.54951458,8,8,203,231,2,3,2,2010,9,8,3,5,3,8,5,3,"2013"
"10953",55967,50,844,36.85380728,-6.08479363,9,12,1807,250,2,9,2,2005,15,8,6,7,2,4,2,3,"2011"
"10954",55990,50,434,31.05360808,-7.48447531,3,16,1540,1,2,9,1,2006,5,8,6,7,3,4,5,3,"2011"
"10955",55995,0,434,38.18829039,-4.84778373,6,21,1136,400,2,9,1,1995,4,8,3,7,3,7,2,3,"2011"
"10956",55999,0,434,37.39757983,-3.27460515,6,7,1160,1,1,9,1,1982,4,8,7,7,3,9,7,3,"2013"
"10957",56002,0,434,38.95872832,-8.79042837,8,8,1641,234,2,3,2,1993,9,8,3,5,2,8,5,3,"2013"
"10958",56006,0,571,36.5550328,-5.30977923,1,9,606,540,1,11,1,1997,4,10,7,8,1,9,3,3,"2013"
"10959",56009,0,1824,30.85244857,-3.27209469,4,6,1811,350,2,9,1,2006,5,8,7,7,2,4,5,3,"2013"
"10960",56013,0,1398,34.98609423,-5.12446676,1,19,1671,1,2,9,1,1970,8,8,7,8,1,4,2,3,"2013"
"10961",56016,500,1824,30.43041585,-5.52168493,4,16,1244,1,2,9,2,1983,10,8,2,7,2,4,5,3,"2013"
"10962",56017,0,1598,37.4352704,-5.92561917,9,12,605,56,2,9,2,1970,4,8,3,7,3,7,2,3,"2011"
"10963",56029,0,683,35.05257474,-5.79595624,1,19,174,250,2,9,1,1978,15,8,3,7,2,4,7,3,"2013"
"10964",56032,0,406,39.06454484,-9.86229926,8,8,1054,360,2,9,2,2002,10,8,3,5,2,8,7,3,"2013"
"10965",56037,0,291,36.76237014,-3.38765995,6,1,1651,153,2,9,2,2011,4,8,7,7,2,9,2,3,"2013"
"10966",56043,0,1398,34.98241797,-5.122169,1,19,1671,1,2,9,2,1970,8,8,7,8,1,4,2,3,"2013"
"10967",56049,0,1598,37.53700303,-6.9564761,9,12,1289,1,2,9,2,1968,4,8,3,7,2,7,2,3,"2011"
"10968",56051,0,434,31.67184461,-8.46671874,4,16,1502,300,2,9,2,1989,4,8,3,7,2,7,2,3,"2011"
"10969",56064,0,434,36.81593092,-9.05022959,7,12,377,400,2,3,2,2007,16,8,3,7,3,8,5,3,"2011"
"10970",56072,100,2,39.3567569,-6.91705454,9,2,748,20,2,7,1,2010,15,3,6,7,2,4,7,3,"2013"
"10971",56073,0,1598,32.9939007,-2.07059274,5,14,1424,1000,2,9,2,1982,10,8,3,7,3,3,2,3,"2011"
"10972",56075,0,2105,38.17615048,-6.8354011,9,12,1611,250,2,9,2,2000,9,8,3,5,3,8,5,3,"2011"
"10973",56085,0,434,36.79307179,-3.4724641,6,1,1595,300,2,9,2,2000,10,8,3,7,4,6,7,3,"2013"
"10974",56087,0,2108,35.37205676,-4.06616467,1,9,223,1,2,9,2,2012,4,8,3,7,2,7,3,3,"2013"
"10975",56108,0,434,32.97865134,-2.06774421,5,14,1424,300,2,3,2,1988,16,8,3,7,3,8,5,3,"2011"
"10976",56111,0,83,39.01218062,-7.39675665,7,15,1257,50,2,9,1,2004,9,8,3,7,1,8,5,3,"2011"
"10977",56125,0,1598,37.30457582,-3.2077972,6,7,619,1,1,9,2,1976,4,8,3,7,3,9,7,3,"2013"
"10978",56127,0,509,39.86183659,-10.8382253,8,13,1211,350,2,11,2,1982,15,8,3,7,1,4,3,3,"2013"
"10979",56142,50,83,39.23095527,-7.00414486,9,15,1949,130,2,9,1,2010,9,8,6,7,1,8,5,3,"2011"
"10980",56152,0,402,38.81018828,-7.18973315,9,15,1056,1500,2,9,1,1995,6,8,3,7,3,4,5,3,"2011"
"10981",56156,0,401,37.62396377,-3.22576019,6,7,1888,1,2,1,2,1970,4,1,2,7,3,9,2,3,"2013"
"10982",56159,10,536,39.37230503,-10.30047995,8,8,1382,321,1,9,1,2012,5,8,6,5,3,4,5,3,"2013"
"10983",56165,0,1598,37.54157917,-6.95732845,9,12,1289,1,2,9,2,1974,4,8,3,7,2,7,2,3,"2011"
"10984",56175,0,1338,31.67825233,-8.07836704,3,16,1782,2300,2,9,2,1986,4,8,3,7,1,7,2,3,"2013"
"10985",56181,0,862,36.85530686,-3.34799907,6,1,1652,120,2,9,1,2004,4,8,7,7,2,9,2,3,"2013"
"10986",56182,0,683,34.52404333,-5.65159283,7,19,1856,350,2,9,1,1978,8,8,3,7,2,4,3,3,"2013"
"10987",56186,0,501,40.18947939,-10.41409945,8,13,2088,400,2,3,2,1971,10,8,7,4,2,8,7,3,"2013"
"10988",56198,0,675,36.60489069,-8.09506856,7,12,915,300,2,3,2,2005,10,8,3,7,3,8,5,3,"2011"
"10989",56205,0,1749,31.62040927,-7.91236001,3,16,1874,500,2,9,2,2005,4,8,3,7,1,7,2,3,"2013"
"10990",56210,0,571,33.8688035,-1.54264814,5,10,1727,350,2,9,2,1987,4,8,3,7,2,3,3,3,"2012"
"10991",56212,0,1338,31.51583026,-7.84010268,3,16,1668,0,2,9,1,1975,4,8,3,7,1,7,2,3,"2013"
"10992",56213,0,505,39.05307795,-10.35936411,8,8,1038,950,2,9,2,1980,10,8,3,7,2,8,7,3,"2013"
"10993",56217,0,647,34.66882165,-1.6412661,5,10,961,4000,1,13,2,1994,9,8,3,7,2,8,5,3,"2012"
"10994",56218,0,752,36.3063707,-2.80238676,1,1,592,350,2,9,2,2005,4,8,4,7,3,7,2,3,"2013"
"10995",56220,0,1598,37.30753575,-3.31208704,6,7,728,1,1,9,2,1980,4,8,3,7,3,9,7,3,"2013"
"10996",56224,100,669,34.09940572,-1.67006026,5,10,1710,250,2,9,1,1989,9,8,2,8,2,8,5,3,"2012"
"10997",56226,100,434,38.83725814,-5.27167051,6,21,112,360,2,9,1,2006,15,8,6,5,3,4,3,3,"2011"
"10998",56227,50,1005,36.95754033,-6.20836057,9,12,1045,819,2,9,1,2006,7,8,6,5,3,4,2,3,"2011"
"10999",56231,0,1166,36.21075693,-11.12054924,8,17,931,400,2,3,2,2011,10,7,7,8,5,4,7,3,"2013"
"11000",56233,0,434,33.94520732,-1.97651547,5,10,1174,150,2,5,1,1987,4,4,7,7,4,6,2,3,"2012"
"11001",56239,0,35,36.96616029,-3.32464455,6,1,701,98,2,9,2,2000,4,8,7,7,3,9,2,3,"2013"
"11002",56247,20,434,39.01815744,-5.35335413,6,21,688,200,2,10,1,2009,15,9,6,5,3,4,3,3,"2011"
"11003",56249,0,434,32.92054408,-1.95441004,5,14,1551,200,2,3,2,2011,10,8,3,7,3,4,7,3,"2011"
"11004",56250,250,1403,30.12225812,-4.15333059,4,6,664,650,2,10,2,1999,10,8,2,7,2,4,7,3,"2013"
"11005",56251,0,683,34.52742352,-5.6442191,7,19,1856,450,2,9,1,1974,8,8,3,7,2,4,3,3,"2013"
"11006",56255,1000,434,35.58266422,-10.57680141,2,17,1955,400,2,9,2,1991,5,8,2,7,1,8,5,3,"2013"
"11007",56272,500,434,35.68153863,-10.45521884,2,17,268,800,2,9,2,1993,5,8,4,7,1,8,5,3,"2013"
"11008",56278,100,434,36.94636078,-7.87480406,7,12,1060,150,2,3,2,1996,16,8,2,7,3,8,5,3,"2011"
"11009",56282,0,434,29.91728393,-4.88196604,4,6,1116,750,1,13,2,1985,4,8,7,7,3,7,3,3,"2013"
"11010",56286,1000,434,35.28863071,-10.44908197,2,17,660,125,2,9,2,2009,4,8,1,7,1,7,2,3,"2013"
"11011",56287,0,500,38.8145624,-10.91455445,8,13,1557,86,2,9,2,1978,5,8,3,4,4,4,5,3,"2013"
"11012",56293,3600,434,29.81546722,-4.87708867,4,6,1116,135,2,13,2,1979,4,8,1,7,2,7,2,3,"2013"
"11013",56294,0,508,37.84428885,-9.75432795,8,8,1013,250,2,9,2,1985,10,8,3,7,1,8,7,3,"2013"
"11014",56306,0,1926,35.80087863,-10.6991549,8,17,1119,0,2,9,2,1983,4,8,3,7,1,7,2,3,"2013"
"11015",56311,1000,1603,30.55994007,-3.63309098,4,6,431,230,2,9,1,1990,4,8,1,7,2,9,3,3,"2013"
"11016",56313,0,1824,37.96589773,-4.51114615,6,7,2070,120,2,10,2,1996,4,8,3,7,3,9,2,3,"2013"
"11017",56316,0,83,39.01461304,-7.41027318,7,15,1257,100,2,9,1,2001,16,8,3,7,3,8,5,3,"2011"
"11018",56319,0,714,36.9148361,-6.99226874,9,12,2090,150,2,9,2,1990,10,8,3,7,2,8,7,3,"2011"
"11019",56342,0,2,39.10530661,-6.97559391,9,2,155,250,2,13,1,2000,10,12,3,7,2,8,7,3,"2013"
"11020",56358,20,434,36.80347154,-3.46866867,6,1,1595,100,2,9,2,2000,4,8,6,7,3,9,2,3,"2013"
"11021",56365,0,1557,34.69591882,-9.8067261,2,4,900,1500,2,9,1,2008,4,8,4,7,1,7,2,3,"2011"
"11022",56367,0,1598,37.54090064,-6.95974873,9,12,1289,1,2,9,2,1968,4,8,3,7,2,7,2,3,"2011"
"11023",56371,0,434,38.34050134,-4.8845797,6,21,2066,1,2,9,2,1972,4,8,3,7,2,9,2,3,"2011"
"11024",56380,200,217,35.17096262,-9.23775119,7,4,925,25,2,12,2,1996,4,11,2,7,1,7,2,3,"2011"
"11025",56384,0,526,38.9792871,-10.82667589,8,13,1569,1,2,9,2,1980,10,8,7,7,1,8,7,3,"2013"
"11026",56386,0,434,32.87469644,-1.92916438,5,14,366,300,2,3,2,2002,10,8,3,7,3,8,7,3,"2011"
"11027",56388,0,571,37.35511886,-3.47601612,6,7,5,1,2,10,2,1976,4,9,3,7,3,9,2,3,"2013"
"11028",56391,500,434,35.7852938,-10.43641026,2,17,1373,190,2,9,2,2007,4,8,1,7,3,7,2,3,"2013"
"11029",56392,3000,434,31.10252675,-6.4275803,3,16,972,40,2,9,2,1990,5,8,1,7,3,4,5,3,"2011"
"11030",56397,0,434,31.67590054,-8.51202978,3,16,1502,400,2,9,2,1990,4,8,3,7,2,7,2,3,"2011"
"11031",56400,500,434,36.01536347,-9.01942153,7,12,1617,1,2,3,2,1996,16,8,2,7,2,8,5,3,"2011"
"11032",56404,0,557,36.97718765,-7.40967919,7,12,1220,150,2,3,2,1998,16,7,3,7,2,8,5,3,"2011"
"11033",56408,0,571,36.29568348,-5.24509184,1,9,1749,1,2,9,2,1996,15,8,3,7,2,4,3,3,"2013"
"11034",56411,0,434,30.54887373,-7.22779672,4,16,478,1,1,9,1,1996,9,8,3,7,2,8,5,3,"2011"
"11035",56412,20,1252,37.29220777,-3.37706639,6,7,955,14,2,10,2,2008,4,9,6,7,3,9,2,3,"2013"
"11036",56414,0,291,36.85877422,-3.33634897,6,1,1652,95,2,9,2,1998,4,8,7,7,3,9,2,3,"2013"
"11037",56421,0,434,31.05402888,-7.51903811,3,16,1540,650,1,9,1,1993,9,4,3,5,3,8,5,3,"2011"
"11038",56431,0,571,38.07445825,-4.47821675,6,7,649,120,2,10,2,1967,4,8,3,7,2,7,3,3,"2013"
"11039",56433,0,370,38.71371251,-6.94263576,9,15,1519,150,2,9,1,1978,4,8,3,7,2,7,2,3,"2011"
"11040",56452,0,2098,37.04549303,-6.17615942,9,12,24,263,2,9,2,2004,10,8,3,7,4,8,7,3,"2011"
"11041",56455,2000,434,36.68871791,-3.35305689,6,1,1328,200,2,9,2,1999,4,8,2,7,2,9,3,3,"2013"
"11042",56468,0,434,39.04096947,-5.22327237,6,21,1084,230,2,9,2,2005,10,8,3,7,1,4,7,3,"2011"
"11043",56473,0,859,37.59306907,-3.20929719,6,7,1015,1,2,1,2,2011,4,1,2,7,2,9,2,3,"2013"
"11044",56476,50,434,36.66819657,-3.35600942,6,1,727,200,2,9,2,2010,4,8,6,7,2,9,2,3,"2013"
"11045",56477,0,1598,37.28660651,-3.23627766,6,7,1747,1,1,9,2,1976,4,8,3,7,3,9,7,3,"2013"
"11046",56491,0,1398,34.91349248,-5.23146487,1,19,1058,1,2,9,1,1970,8,8,7,8,1,4,2,3,"2013"
"11047",56493,200,434,36.69751455,-8.84126922,7,12,1801,200,2,3,2,1996,16,8,2,7,3,8,5,3,"2011"
"11048",56494,0,1586,34.67188899,-5.04727091,1,19,340,1,2,9,2,2003,9,8,7,7,3,8,5,3,"2013"
"11049",56505,20,558,34.8518933,-5.73791992,1,19,1066,800,2,9,2,2008,8,8,6,5,3,4,3,3,"2013"
"11050",56527,0,1598,37.77806635,-7.09603095,9,12,751,300,2,9,2,1983,4,8,3,8,3,7,2,3,"2011"
"11051",56528,0,241,38.36182005,-4.7512956,6,21,817,1,2,9,2,2000,4,8,3,7,2,9,2,3,"2011"
"11052",56533,0,1519,39.20578678,-7.68227544,7,15,994,1,2,9,2,1972,4,8,3,7,2,7,3,3,"2011"
"11053",56546,0,2,39.39895932,-6.87182771,9,2,1921,140,2,7,1,2000,8,3,3,5,1,4,7,3,"2013"
"11054",56566,0,1398,34.74454301,-5.03119481,1,19,1788,1,2,9,2,1990,10,8,7,7,1,8,7,3,"2013"
"11055",56574,20,944,39.35519835,-10.86031512,8,13,1287,816,2,9,1,1996,4,8,6,7,3,9,3,3,"2013"
"11056",56578,0,434,34.71725713,-9.90625695,2,4,894,210,2,9,1,2006,4,8,4,7,1,7,2,3,"2011"
"11057",56596,0,669,34.05714106,-1.596553,5,10,141,250,2,9,2,1984,9,8,7,7,2,8,5,3,"2012"
"11058",56608,300,741,37.07715797,-6.79582318,9,12,953,90,2,9,2,2003,15,8,2,7,3,4,2,3,"2011"
"11059",56615,0,401,37.60890415,-3.21863078,6,7,1888,1,2,1,2,1977,4,1,2,7,2,9,3,3,"2013"
"11060",56623,0,434,37.51356855,-3.30482449,6,7,1076,1,1,9,2,1972,4,8,3,7,2,9,7,3,"2013"
"11061",56625,0,688,33.65552012,-1.72924232,5,10,1933,250,1,9,2,1998,1,8,7,5,2,2,5,3,"2012"
"11062",56628,0,38,36.93124949,-3.35079361,6,1,652,120,2,9,2,2003,4,8,7,7,3,7,2,3,"2013"
"11063",56636,0,571,34.66559383,-10.71880642,2,17,1140,1,2,9,2,2013,4,8,7,8,1,9,3,3,"2013"
"11064",56640,0,501,39.77409081,-10.34756642,8,13,774,200,2,3,2,1985,10,8,7,7,2,8,7,3,"2013"
"11065",56643,2500,434,38.3767365,-4.8346379,6,21,1928,1,2,9,2,1962,4,8,2,7,2,9,7,3,"2011"
"11066",56649,0,434,34.84185625,-9.14229878,7,4,323,100,2,9,1,2007,16,8,3,7,3,4,5,3,"2011"
"11067",56651,0,526,38.96949139,-10.76638555,8,13,1569,1,2,9,2,1975,10,8,7,7,1,8,7,3,"2013"
"11068",56653,0,571,34.06733575,-1.63751699,5,10,141,827,1,5,1,1999,4,4,7,7,4,6,2,3,"2012"
"11069",56654,20,214,38.28248613,-6.45673205,9,15,902,50,2,9,2,1972,7,8,6,7,2,7,2,3,"2011"
"11070",56657,200,850,30.14081608,-4.53862591,4,6,1439,350,2,10,2,1996,4,8,2,7,3,7,2,3,"2013"
"11071",56658,0,291,36.84443198,-3.33676048,6,1,1652,76,2,9,2,2000,4,8,7,7,3,9,2,3,"2013"
"11072",56659,20,823,36.84950844,-3.48909689,6,1,1595,200,2,9,2,2011,15,8,6,7,3,4,2,3,"2013"
"11073",56682,30,2123,38.24598898,-6.08561752,9,15,1173,40,1,12,2,2007,7,5,6,7,2,7,2,3,"2011"
"11074",56688,0,1897,30.4964239,-3.61895509,4,6,583,500,2,9,1,2007,4,10,7,7,4,6,2,3,"2013"
"11075",56689,0,434,34.58506929,-9.06161617,7,4,2038,75,2,12,2,1978,4,11,4,7,1,7,2,3,"2011"
"11076",56696,0,505,38.96847702,-9.98828534,8,8,1152,2350,2,9,1,1980,10,8,3,7,2,8,7,3,"2013"
"11077",56701,0,402,37.9861942,-4.25754813,6,7,36,20,2,3,2,2010,4,8,3,7,2,9,2,3,"2013"
"11078",56704,0,647,34.39888161,-1.80518245,5,10,1700,200,2,13,2,1996,13,12,3,7,2,8,5,3,"2013"
"11079",56714,0,815,37.69060926,-6.22786532,9,12,1392,1,2,9,2,2009,10,8,3,5,3,8,7,3,"2011"
"11080",56720,30,1667,34.25910764,-4.3661826,1,19,1884,235,2,9,2,1994,1,8,6,7,2,4,5,3,"2013"
"11081",56722,0,434,36.14000712,-8.94090027,7,12,1037,1,2,3,2,1974,10,8,3,7,1,8,7,3,"2011"
"11082",56726,0,373,36.32640575,-5.53243244,9,9,1125,1,2,1,2,2011,10,1,3,8,1,4,7,3,"2013"
"11083",56732,0,1598,30.48525878,-3.6558197,4,6,583,400,2,9,1,1990,5,8,7,7,2,4,5,3,"2013"
"11084",56733,0,526,39.01437265,-10.81785617,8,13,1569,1,2,9,2,1980,10,8,7,7,1,8,7,3,"2013"
"11085",56736,0,1070,34.5117708,-1.52752605,5,10,741,1100,2,4,2,1998,1,12,3,5,3,8,5,3,"2013"
"11086",56743,0,1398,34.7954685,-4.69360372,1,19,713,1,2,9,2,1980,10,8,7,7,3,8,7,3,"2013"
"11087",56751,200,434,29.65392846,-4.7609393,4,6,487,100,2,9,2,1984,4,8,2,7,2,9,7,3,"2013"
"11088",56753,0,406,39.00110279,-10.25308264,8,8,1305,280,2,3,2,1974,4,7,7,8,5,9,2,3,"2013"
"11089",56757,0,434,37.21759964,-5.98636255,9,21,658,1,2,9,1,2010,16,8,3,7,5,8,5,3,"2011"
"11090",56770,250,571,29.8894577,-4.49457362,4,6,465,700,2,10,2,2007,4,10,2,7,2,7,2,3,"2013"
"11091",56773,0,1598,37.30301637,-3.21049315,6,7,619,1,1,9,2,1976,4,8,3,7,3,9,7,3,"2013"
"11092",56780,0,429,38.34119169,-6.60620097,9,15,902,200,2,9,1,1998,10,8,3,7,2,5,7,3,"2011"
"11093",56783,0,746,39.50205615,-10.04234289,8,8,1954,300,2,3,2,2003,10,8,7,7,2,4,7,3,"2013"
"11094",56784,0,434,38.99022003,-8.55587392,8,8,203,244,2,3,2,1993,10,8,3,5,1,8,7,3,"2013"
"11095",56785,0,1462,39.09299638,-7.08775992,9,15,1280,536,2,9,1,2009,10,8,3,5,3,4,7,3,"2011"
"11096",56789,0,944,38.67273298,-10.52645916,8,13,911,1,2,9,1,1991,5,8,7,6,1,4,5,3,"2013"
"11097",56795,5000,1691,34.94913636,-8.90851309,7,4,998,450,2,11,1,2006,13,10,4,7,2,2,5,3,"2011"
"11098",56797,0,434,37.39414236,-3.34186752,6,7,693,1,1,9,2,1974,4,8,7,7,3,9,7,3,"2013"
"11099",56798,50,434,37.87591783,-9.86789146,8,8,1216,350,2,9,2,1980,7,8,6,7,1,7,2,3,"2013"
"11100",56801,0,509,39.77519833,-10.74261213,8,13,766,700,2,11,2,1982,15,8,3,7,1,4,3,3,"2013"
"11101",56803,1200,434,37.37861011,-6.31880291,9,12,1448,1,2,9,2,1996,10,8,1,5,1,5,7,3,"2011"
"11102",56805,0,1398,34.89421407,-4.70047786,1,19,378,1,2,9,2,1990,10,8,7,7,1,8,7,3,"2013"
"11103",56812,500,1598,36.66449369,-8.14399587,7,12,915,150,2,3,2,1997,15,8,4,7,3,4,2,3,"2011"
"11104",56825,0,228,37.6671224,-3.63037705,6,7,636,200,2,3,1,1972,4,7,3,7,3,7,7,3,"2013"
"11105",56829,10,622,38.53910512,-5.26436446,6,21,1867,45,2,9,2,1978,15,8,6,7,2,7,2,3,"2011"
"11106",56831,500,434,30.42233759,-4.27881893,4,6,764,960,2,10,2,1975,8,8,4,7,2,8,3,3,"2013"
